"rat" "reward" "trou" "session" "round" "choice"
20 2 10 5 22 "R"
20 -12 50 5 23 "A"
20 -12 50 5 24 "A"
20 4 10 5 25 "R"
20 1 50 5 26 "A"
20 -6 50 5 27 "A"
20 -6 10 5 28 "R"
20 -12 50 5 29 "A"
20 -6 50 5 30 "A"
20 -6 10 5 31 "R"
20 -6 50 5 32 "A"
20 -6 10 5 33 "R"
20 3 50 5 34 "A"
20 -6 50 5 35 "A"
20 -6 10 5 36 "R"
20 -12 50 5 37 "A"
20 3 50 5 38 "A"
20 12 50 5 39 "A"
20 -6 50 5 40 "A"
20 -6 10 5 41 "R"
20 2 10 5 42 "R"
20 -12 50 5 43 "A"
20 -6 10 5 44 "R"
20 4 10 5 45 "R"
20 -6 10 5 46 "R"
20 1 50 5 47 "A"
20 -6 50 5 48 "A"
20 -9 20 5 49 "V"
20 2 10 5 50 "R"
20 -12 10 5 51 "R"
20 -6 10 5 52 "R"
20 1 50 5 53 "A"
20 -6 50 5 54 "A"
20 4 10 5 55 "R"
20 2 10 5 56 "R"
20 3 50 5 57 "A"
20 1 50 5 58 "A"
20 3 50 5 59 "A"
20 80 50 5 60 "A"
20 -15 10 5 61 "R"
20 1 50 5 62 "A"
20 -6 50 5 63 "A"
20 2 40 5 64 "F"
20 -12 50 5 65 "A"
20 -6 10 5 66 "R"
20 -15 50 5 67 "A"
20 -6 10 5 68 "R"
20 2 10 5 69 "R"
20 -6 50 5 70 "A"
20 3 50 5 71 "A"
20 3 50 5 72 "A"
20 -15 50 5 73 "A"
20 -3 40 5 74 "F"
20 2 10 5 75 "R"
20 -12 50 5 76 "A"
20 -6 10 5 77 "R"
20 -6 10 5 78 "R"
20 -6 50 5 79 "A"
20 2 10 5 80 "R"
20 3 50 5 81 "A"
20 -6 50 5 82 "A"
20 4 10 5 83 "R"
20 -6 50 5 84 "A"
20 -15 50 5 85 "A"
20 -6 50 5 86 "A"
20 -6 10 5 87 "R"
20 -6 50 5 88 "A"
20 -12 10 5 89 "R"
20 2 10 5 90 "R"
20 12 50 5 91 "A"
20 1 50 5 92 "A"
20 -12 50 5 93 "A"
20 -12 50 5 94 "A"
20 1 50 5 95 "A"
20 -12 50 5 96 "A"
20 4 10 5 97 "R"
20 1 50 5 98 "A"
20 -15 50 5 99 "A"
20 -6 50 5 100 "A"
20 2 10 5 101 "R"
20 -6 50 5 102 "A"
20 -15 10 5 103 "R"
20 2 10 5 104 "R"
20 -12 50 5 105 "A"
20 2 10 5 106 "R"
20 3 50 5 107 "A"
20 -6 50 5 108 "A"
20 -6 10 5 109 "R"
20 -6 50 5 110 "A"
20 2 10 5 111 "R"
20 -6 50 5 112 "A"
20 -36 20 5 113 "V"
20 2 10 5 114 "R"
20 -12 50 5 115 "A"
20 -12 10 5 116 "R"
20 -15 50 5 117 "A"
20 -12 50 5 118 "A"
20 -12 50 5 119 "A"
20 1 50 5 120 "A"
20 -12 50 5 121 "A"
20 -6 50 5 122 "A"
20 -12 10 5 123 "R"
20 -6 50 5 124 "A"
20 -12 50 5 125 "A"
20 -6 10 6 1 "R"
20 1 50 6 2 "A"
20 -12 10 6 3 "R"
20 -6 10 6 4 "R"
20 -12 50 6 5 "A"
20 -6 50 6 6 "A"
20 -6 50 6 7 "A"
20 1 50 6 8 "A"
20 -12 10 6 9 "R"
20 -6 10 6 10 "R"
20 3 50 6 11 "A"
20 -6 50 6 12 "A"
20 5 10 6 13 "R"
20 1 50 6 14 "A"
20 -12 10 6 15 "R"
20 -6 10 6 16 "R"
20 -12 10 6 17 "R"
20 2 10 6 18 "R"
20 -15 50 6 19 "A"
20 -3 20 6 20 "V"
20 3 50 6 21 "A"
20 -6 50 6 22 "A"
20 12 50 6 23 "A"
20 1 50 6 24 "A"
20 -12 50 6 25 "A"
20 1 50 6 26 "A"
20 -6 50 6 27 "A"
20 1 50 6 28 "A"
20 -12 10 6 29 "R"
20 -6 50 6 30 "A"
20 4 10 6 31 "R"
20 4 10 6 32 "R"
20 -6 50 6 33 "A"
20 -6 10 6 34 "R"
20 -12 10 6 35 "R"
20 1 50 6 36 "A"
20 4 10 6 37 "R"
20 -6 50 6 38 "A"
20 -15 10 6 39 "R"
20 2 10 6 40 "R"
20 -12 10 6 41 "R"
20 2 10 6 42 "R"
20 1 50 6 43 "A"
20 -6 10 6 44 "R"
20 4 10 6 45 "R"
20 2 10 6 46 "R"
20 1 50 6 47 "A"
20 3 50 6 48 "A"
20 -15 10 6 49 "R"
20 -12 10 6 50 "R"
20 3 50 6 51 "A"
20 2 10 6 52 "R"
20 -15 50 6 53 "A"
20 -6 50 6 54 "A"
20 -6 50 6 55 "A"
20 2 10 6 56 "R"
20 2 10 6 57 "R"
20 1 50 6 58 "A"
20 3 50 6 59 "A"
20 1 50 6 60 "A"
20 -6 50 6 61 "A"
20 2 10 6 62 "R"
20 4 10 6 63 "R"
20 -6 50 6 64 "A"
20 -6 10 6 65 "R"
20 1 50 6 66 "A"
20 3 50 6 67 "A"
20 -6 10 6 68 "R"
20 5 10 6 69 "R"
20 3 50 6 70 "A"
20 -6 10 6 71 "R"
20 -6 50 6 72 "A"
20 -6 10 6 73 "R"
20 1 50 6 74 "A"
20 5 10 6 75 "R"
20 -6 10 6 76 "R"
20 -12 50 6 77 "A"
20 2 10 6 78 "R"
20 -12 10 6 79 "R"
20 -6 10 6 80 "R"
20 -6 50 6 81 "A"
20 -12 50 6 82 "A"
20 3 50 6 83 "A"
20 -6 10 6 84 "R"
20 1 50 6 85 "A"
20 -6 10 6 86 "R"
20 1 50 6 87 "A"
20 -15 10 6 88 "R"
20 -6 10 6 89 "R"
20 4 40 6 90 "F"
20 3 50 6 91 "A"
20 1 50 6 92 "A"
20 3 50 6 93 "A"
20 1 50 6 94 "A"
20 -12 50 6 95 "A"
20 2 10 6 96 "R"
20 -6 50 6 97 "A"
20 1 50 6 98 "A"
20 -6 50 6 99 "A"
20 1 50 6 100 "A"
20 4 10 6 101 "R"
20 1 50 6 102 "A"
20 12 50 6 103 "A"
20 1 50 6 104 "A"
20 5 10 6 105 "R"
20 -6 10 6 106 "R"
20 -6 10 6 107 "R"
20 -6 50 6 108 "A"
20 -15 10 6 109 "R"
20 1 50 6 110 "A"
20 -12 10 6 111 "R"
20 -6 50 6 112 "A"
20 -6 50 6 113 "A"
20 1 50 6 114 "A"
20 1 50 6 115 "A"
20 -6 10 6 116 "R"
20 4 10 6 117 "R"
20 2 10 6 118 "R"
20 -12 50 6 119 "A"
20 -6 10 6 120 "R"
20 -6 10 6 121 "R"
