"rat" "reward" "trou" "session" "round" "choice"
2 1 40 2 12 "V"
2 4 20 2 13 "R"
2 -3 40 2 14 "V"
2 -12 10 2 15 "A"
2 1 40 2 16 "V"
2 -36 40 2 17 "V"
2 2 20 2 18 "R"
2 4 20 2 19 "R"
2 -6 20 2 20 "R"
2 -36 40 2 21 "V"
2 -12 20 2 22 "R"
2 3 40 2 23 "V"
2 -6 20 2 24 "R"
2 5 20 2 25 "R"
2 -12 20 2 26 "R"
2 4 50 2 27 "F"
2 -3 40 2 28 "V"
2 3 40 2 29 "V"
2 1 40 2 30 "V"
2 -12 20 2 31 "R"
2 -3 50 2 32 "F"
2 -12 20 2 33 "R"
2 1 40 2 34 "V"
2 5 20 2 35 "R"
2 4 20 2 36 "R"
2 4 20 2 37 "R"
2 -6 20 2 38 "R"
2 3 10 2 39 "A"
2 2 20 2 40 "R"
2 5 20 2 41 "R"
2 2 20 2 42 "R"
2 1 10 2 43 "A"
2 2 20 2 44 "R"
2 -6 20 2 45 "R"
2 -6 20 2 46 "R"
2 -3 50 2 47 "F"
2 1 40 2 48 "V"
2 -15 20 2 49 "R"
2 1 40 2 50 "V"
2 2 20 2 51 "R"
2 2 20 2 52 "R"
2 4 20 2 53 "R"
2 2 20 2 54 "R"
2 2 20 2 55 "R"
2 -12 20 2 56 "R"
2 2 20 2 57 "R"
2 4 50 2 58 "F"
2 -3 40 2 59 "V"
2 -6 20 2 60 "R"
2 -12 20 2 61 "R"
2 -6 10 2 62 "A"
2 2 20 2 63 "R"
2 -3 40 2 64 "V"
2 4 50 2 65 "F"
2 2 20 2 66 "R"
2 -12 20 2 67 "R"
2 1 40 2 68 "V"
2 -9 40 2 69 "V"
2 2 50 2 70 "F"
2 -3 40 2 71 "V"
2 2 20 2 72 "R"
2 3 40 2 73 "V"
2 -9 40 2 74 "V"
2 -12 10 2 75 "A"
2 -3 40 2 76 "V"
2 -12 20 2 77 "R"
2 -6 20 2 78 "R"
2 -9 50 2 79 "F"
2 -6 20 2 80 "R"
2 -9 50 2 81 "F"
2 -6 20 2 82 "R"
2 4 20 2 83 "R"
2 -6 20 2 84 "R"
2 -3 50 2 85 "F"
2 -9 50 2 86 "F"
2 -6 20 2 87 "R"
2 -3 50 2 88 "F"
2 -15 10 2 89 "A"
2 2 50 2 90 "F"
2 -36 40 2 91 "V"
2 2 50 2 92 "F"
2 -6 20 2 93 "R"
2 4 20 2 94 "R"
2 -12 20 2 95 "R"
2 2 50 2 96 "F"
2 4 20 2 97 "R"
2 -6 20 2 98 "R"
2 -6 10 2 99 "A"
2 -3 50 2 100 "F"
2 1 40 2 101 "V"
2 1 40 2 102 "V"
2 -12 20 2 103 "R"
2 3 40 2 104 "V"
2 5 20 2 105 "R"
2 1 40 2 106 "V"
2 -36 40 2 107 "V"
2 2 50 2 108 "F"
2 3 40 2 109 "V"
2 1 40 2 110 "V"
2 -3 40 2 111 "V"
2 1 10 2 112 "A"
2 4 20 2 113 "R"
2 -12 20 2 114 "R"
2 -3 50 2 115 "F"
2 -6 20 2 116 "R"
2 -9 50 2 117 "F"
2 1 40 2 118 "V"
2 1 40 2 119 "V"
2 -3 40 2 120 "V"
2 -6 10 2 121 "A"
2 2 50 2 122 "F"
2 -15 20 2 123 "R"
2 1 40 2 124 "V"
2 -15 20 2 125 "R"
2 4 20 2 126 "R"
2 -15 20 2 127 "R"
2 2 50 2 128 "F"
2 -3 40 2 129 "V"
2 2 20 2 130 "R"
2 -9 40 2 131 "V"
2 1 10 2 132 "A"
2 -12 20 2 133 "R"
2 2 20 3 1 "R"
2 -6 20 3 2 "R"
2 4 50 3 3 "F"
2 4 20 3 4 "R"
2 5 20 3 5 "R"
2 -6 20 3 6 "R"
2 4 50 3 7 "F"
2 -6 20 3 8 "R"
2 4 20 3 9 "R"
2 1 40 3 10 "V"
2 -12 20 3 11 "R"
2 2 20 3 12 "R"
2 4 20 3 13 "R"
2 -6 20 3 14 "R"
2 -6 20 3 15 "R"
2 -3 50 3 16 "F"
2 -12 20 3 17 "R"
2 -6 20 3 18 "R"
2 -6 20 3 19 "R"
2 4 50 3 20 "F"
2 -36 40 3 21 "V"
2 -3 50 3 22 "F"
2 -6 20 3 23 "R"
2 5 20 3 24 "R"
2 3 40 3 25 "V"
2 1 40 3 26 "V"
2 3 40 3 27 "V"
2 -3 40 3 28 "V"
2 2 20 3 29 "R"
2 1 40 3 30 "V"
2 -9 40 3 31 "V"
2 -6 10 3 32 "A"
2 4 50 3 33 "F"
2 -9 40 3 34 "V"
2 2 20 3 35 "R"
2 2 20 3 36 "R"
2 -9 40 3 37 "V"
2 -6 20 3 38 "R"
2 -9 50 3 39 "F"
2 2 20 3 40 "R"
2 -12 20 3 41 "R"
2 -6 20 3 42 "R"
2 -9 50 3 43 "F"
2 2 20 3 44 "R"
2 1 40 3 45 "V"
2 -6 20 3 46 "R"
2 -36 50 3 47 "F"
2 2 20 3 48 "R"
2 2 20 3 49 "R"
2 -6 20 3 50 "R"
2 -3 50 3 51 "F"
2 -12 20 3 52 "R"
2 4 20 3 53 "R"
2 -6 20 3 54 "R"
2 -12 10 3 55 "A"
2 -9 50 3 56 "F"
2 -12 20 3 57 "R"
2 2 20 3 58 "R"
2 -3 40 3 59 "V"
2 1 10 3 60 "A"
2 -6 20 3 61 "R"
2 -6 10 3 62 "A"
2 4 50 3 63 "F"
2 -3 40 3 64 "V"
2 4 50 3 65 "F"
2 2 50 3 66 "F"
2 -3 50 3 67 "F"
2 4 20 3 68 "R"
2 -9 40 3 69 "V"
2 1 40 3 70 "V"
2 4 50 3 71 "F"
2 -3 50 3 72 "F"
2 3 40 3 73 "V"
2 1 40 3 74 "V"
2 3 40 3 75 "V"
2 -9 40 3 76 "V"
2 -12 20 3 77 "R"
2 2 50 3 78 "F"
2 1 40 3 79 "V"
2 1 40 3 80 "V"
2 -9 40 3 81 "V"
2 -3 50 3 82 "F"
2 -12 20 3 83 "R"
2 -3 40 3 84 "V"
2 -9 50 3 85 "F"
2 -12 20 3 86 "R"
2 -3 40 3 87 "V"
2 4 20 3 88 "R"
2 12 40 3 89 "V"
2 1 40 3 90 "V"
2 1 40 3 91 "V"
2 -3 40 3 92 "V"
2 -12 20 3 93 "R"
2 2 20 3 94 "R"
2 2 20 3 95 "R"
2 -6 20 3 96 "R"
2 4 20 3 97 "R"
2 2 20 3 98 "R"
2 4 20 3 99 "R"
2 2 20 3 100 "R"
2 -15 20 3 101 "R"
2 1 10 3 102 "A"
2 4 20 3 103 "R"
2 -6 20 3 104 "R"
2 4 20 3 105 "R"
2 -6 20 3 106 "R"
2 -12 10 3 107 "A"
2 1 10 3 108 "A"
2 4 20 3 109 "R"
2 2 20 3 110 "R"
2 -6 20 3 111 "R"
2 -12 10 3 112 "A"
2 -3 40 3 113 "V"
2 -6 10 3 114 "A"
2 3 40 3 115 "V"
2 1 40 3 116 "V"
2 3 40 3 117 "V"
2 3 40 3 118 "V"
2 -12 20 3 119 "R"
2 1 10 3 120 "A"
2 4 20 3 121 "R"
2 -3 40 3 122 "V"
2 -12 20 3 123 "R"
2 -3 40 3 124 "V"
2 -36 40 3 125 "V"
2 -6 20 3 126 "R"
2 -3 40 3 127 "V"
2 -3 40 3 128 "V"
2 -6 10 3 129 "A"
2 2 50 3 130 "F"
2 3 10 3 131 "A"
2 -3 40 3 132 "V"
2 -6 10 3 133 "A"
2 -36 40 3 134 "V"
2 4 50 3 135 "F"
2 1 40 3 136 "V"
2 -6 20 3 137 "R"
2 -12 20 4 1 "R"
2 1 40 4 2 "V"
2 -12 20 4 3 "R"
2 -3 50 4 4 "F"
2 -9 50 4 5 "F"
2 -3 50 4 6 "F"
2 -12 20 4 7 "R"
2 -3 50 4 8 "F"
2 -15 20 4 9 "R"
2 -240 40 4 10 "V"
2 2 50 4 11 "F"
2 1 40 4 12 "V"
2 3 40 4 13 "V"
2 -3 50 4 14 "F"
2 3 40 4 15 "V"
2 2 50 4 16 "F"
2 4 50 4 17 "F"
2 2 50 4 18 "F"
2 -36 50 4 19 "F"
2 -3 50 4 20 "F"
2 -9 40 4 21 "V"
2 -6 20 4 22 "R"
2 2 50 4 23 "F"
2 1 40 4 24 "V"
2 4 50 4 25 "F"
2 -9 40 4 26 "V"
2 -12 20 4 27 "R"
2 -6 10 4 28 "A"
2 3 40 4 29 "V"
2 -3 40 4 30 "V"
2 -9 50 4 31 "F"
2 -15 20 4 32 "R"
2 12 40 4 33 "V"
2 -3 40 4 34 "V"
2 1 10 4 35 "A"
2 -3 40 4 36 "V"
2 1 10 4 37 "A"
2 3 10 4 38 "A"
2 1 40 4 39 "V"
2 2 20 4 40 "R"
2 -6 20 4 41 "R"
2 -6 20 4 42 "R"
2 -6 10 4 43 "A"
2 2 20 4 44 "R"
2 -6 10 4 45 "A"
2 -6 10 4 46 "A"
2 -12 20 4 47 "R"
2 -12 20 4 48 "R"
2 -6 20 4 49 "R"
2 -6 10 4 50 "A"
2 4 20 4 51 "R"
2 1 40 4 52 "V"
2 12 40 4 53 "V"
2 -3 40 4 54 "V"
2 -9 50 4 55 "F"
2 2 20 4 56 "R"
2 -9 40 4 57 "V"
2 1 10 4 58 "A"
2 -6 20 4 59 "R"
2 2 20 4 60 "R"
2 -12 20 4 61 "R"
2 1 10 4 62 "A"
2 3 10 4 63 "A"
2 -6 20 4 64 "R"
2 4 50 4 65 "F"
2 1 40 4 66 "V"
2 -9 40 4 67 "V"
2 1 10 4 68 "A"
2 4 20 4 69 "R"
2 -6 20 4 70 "R"
2 2 50 4 71 "F"
2 -3 50 4 72 "F"
2 -12 10 4 73 "A"
2 -3 40 4 74 "V"
2 -15 10 4 75 "A"
2 2 20 4 76 "R"
2 -12 20 4 77 "R"
2 1 40 4 78 "V"
2 -9 50 4 79 "F"
2 2 20 4 80 "R"
2 -12 20 4 81 "R"
2 -6 20 4 82 "R"
2 4 20 4 83 "R"
2 1 40 4 84 "V"
2 3 40 4 85 "V"
2 -3 40 4 86 "V"
2 -12 20 4 87 "R"
2 2 50 4 88 "F"
2 -3 40 4 89 "V"
2 -6 20 4 90 "R"
2 -12 20 4 91 "R"
2 -6 20 4 92 "R"
2 5 20 4 93 "R"
2 1 40 4 94 "V"
2 -9 50 4 95 "F"
2 -3 40 4 96 "V"
2 5 20 4 97 "R"
2 -3 40 4 98 "V"
2 -3 40 4 99 "V"
2 -6 20 4 100 "R"
2 -15 20 4 101 "R"
2 -6 20 4 102 "R"
2 -12 20 4 103 "R"
2 4 50 4 104 "F"
2 1 40 4 105 "V"
2 1 10 5 1 "A"
2 -6 20 5 2 "R"
2 -12 20 5 3 "R"
2 3 40 5 4 "V"
2 -3 40 5 5 "V"
2 2 20 5 6 "R"
2 -12 20 5 7 "R"
2 2 20 5 8 "R"
2 -9 40 5 9 "V"
2 1 10 5 10 "A"
2 -15 20 5 11 "R"
2 -6 20 5 12 "R"
2 -9 50 5 13 "F"
2 4 50 5 14 "F"
2 -3 40 5 15 "V"
2 1 10 5 16 "A"
2 4 20 5 17 "R"
2 1 10 5 18 "A"
2 4 50 5 19 "F"
2 -9 50 5 20 "F"
2 -9 50 5 21 "F"
2 2 20 5 22 "R"
2 -12 20 5 23 "R"
2 -12 20 5 24 "R"
2 3 40 5 25 "V"
2 2 20 5 26 "R"
2 -3 40 5 27 "V"
2 -3 50 5 28 "F"
2 -12 20 5 29 "R"
2 -3 40 5 30 "V"
2 -6 20 5 31 "R"
2 -3 40 5 32 "V"
2 -6 20 5 33 "R"
2 4 50 5 34 "F"
2 -3 40 5 35 "V"
2 -3 50 5 36 "F"
2 -12 20 5 37 "R"
2 4 20 5 38 "R"
2 5 20 5 39 "R"
2 -6 20 5 40 "R"
2 -6 20 5 41 "R"
2 1 10 5 42 "A"
2 -9 50 5 43 "F"
2 -6 10 5 44 "A"
2 3 10 5 45 "A"
2 -6 20 5 46 "R"
2 2 20 5 47 "R"
2 -6 20 5 48 "R"
2 -12 10 5 49 "A"
2 2 20 5 50 "R"
2 -9 40 5 51 "V"
2 -6 10 5 52 "A"
2 2 50 5 53 "F"
2 -6 20 5 54 "R"
2 3 40 5 55 "V"
2 2 20 5 56 "R"
2 4 20 5 57 "R"
2 2 20 5 58 "R"
2 3 40 5 59 "V"
2 -6 20 5 60 "R"
2 -15 20 5 61 "R"
2 2 50 5 62 "F"
2 -6 20 5 63 "R"
2 1 10 5 64 "A"
2 -9 50 5 65 "F"
2 -6 20 5 66 "R"
2 -36 50 5 67 "F"
2 -6 20 5 68 "R"
2 2 50 5 69 "F"
2 -3 40 5 70 "V"
2 4 20 5 71 "R"
2 4 20 5 72 "R"
2 -15 20 5 73 "R"
2 -6 20 5 74 "R"
2 1 40 5 75 "V"
2 -12 20 5 76 "R"
2 -6 20 5 77 "R"
2 -3 50 5 78 "F"
2 -6 10 5 79 "A"
2 2 20 5 80 "R"
2 4 20 5 81 "R"
2 -6 20 5 82 "R"
2 3 10 5 83 "A"
2 -6 20 5 84 "R"
2 -15 10 5 85 "A"
2 -6 20 5 86 "R"
2 -6 20 5 87 "R"
2 -3 50 5 88 "F"
2 -12 20 5 89 "R"
2 2 50 5 90 "F"
2 5 20 5 91 "R"
2 2 20 5 92 "R"
2 -12 20 5 93 "R"
2 -12 20 5 94 "R"
2 1 40 5 95 "V"
2 -12 20 5 96 "R"
2 4 50 5 97 "F"
2 2 20 5 98 "R"
2 -15 20 5 99 "R"
2 -3 40 5 100 "V"
2 2 20 5 101 "R"
2 -6 20 5 102 "R"
2 -15 10 5 103 "A"
2 2 20 5 104 "R"
2 -12 20 5 105 "R"
2 1 40 5 106 "V"
2 4 20 5 107 "R"
2 -6 20 5 108 "R"
2 -6 10 5 109 "A"
2 -3 40 5 110 "V"
2 2 20 5 111 "R"
2 -3 40 5 112 "V"
2 -15 20 5 113 "R"
2 2 20 5 114 "R"
2 -12 20 5 115 "R"
2 -12 20 5 116 "R"
2 -15 20 5 117 "R"
2 -9 40 5 118 "V"
2 -12 20 5 119 "R"
2 2 50 5 120 "F"
2 -12 20 5 121 "R"
2 -6 20 5 122 "R"
2 -9 40 5 123 "V"
2 -6 20 5 124 "R"
2 -9 50 5 125 "F"
2 2 20 5 126 "R"
2 2 20 5 127 "R"
2 2 20 5 128 "R"
2 -12 20 5 129 "R"
2 2 20 5 130 "R"
2 4 20 5 131 "R"
2 2 20 5 132 "R"
2 -12 20 5 133 "R"
2 1 10 5 134 "A"
2 4 20 6 1 "R"
2 -6 20 6 2 "R"
2 -12 20 6 3 "R"
2 -9 40 6 4 "V"
2 4 50 6 5 "F"
2 2 20 6 6 "R"
2 4 50 6 7 "F"
2 -3 40 6 8 "V"
2 3 10 6 9 "A"
2 -240 50 6 10 "F"
2 -12 20 6 11 "R"
2 2 20 6 12 "R"
2 4 20 6 13 "R"
2 -6 20 6 14 "R"
2 -36 50 6 15 "F"
2 2 50 6 16 "F"
2 -3 40 6 17 "V"
2 -12 20 6 18 "R"
2 -9 50 6 19 "F"
2 -6 20 6 20 "R"
2 2 20 6 21 "R"
2 2 20 6 22 "R"
2 5 20 6 23 "R"
2 2 20 6 24 "R"
2 2 20 6 25 "R"
2 2 20 6 26 "R"
2 2 20 6 27 "R"
2 -6 20 6 28 "R"
2 2 20 6 29 "R"
2 -12 20 6 30 "R"
2 4 50 6 31 "F"
2 -6 20 6 32 "R"
2 -12 10 6 33 "A"
2 2 50 6 34 "F"
2 -15 20 6 35 "R"
2 -3 50 6 36 "F"
2 4 20 6 37 "R"
2 -6 20 6 38 "R"
2 -12 20 6 39 "R"
2 -6 20 6 40 "R"
2 -3 50 6 41 "F"
2 2 50 6 42 "F"
2 4 20 6 43 "R"
2 -6 20 6 44 "R"
2 -15 20 6 45 "R"
2 2 20 6 46 "R"
2 -15 20 6 47 "R"
2 -6 20 6 48 "R"
2 -12 20 6 49 "R"
2 -6 20 6 50 "R"
2 -9 50 6 51 "F"
2 2 20 6 52 "R"
2 4 20 6 53 "R"
2 4 20 6 54 "R"
2 -6 20 6 55 "R"
2 -6 20 6 56 "R"
2 -12 10 6 57 "A"
2 2 20 6 58 "R"
2 4 20 6 59 "R"
2 2 20 6 60 "R"
2 -6 20 6 61 "R"
2 2 20 6 62 "R"
2 4 20 6 63 "R"
2 -15 20 6 64 "R"
2 -9 40 6 65 "V"
2 -3 50 6 66 "F"
2 -6 20 6 67 "R"
2 -6 20 6 68 "R"
2 -6 20 6 69 "R"
2 -6 20 6 70 "R"
2 -36 50 6 71 "F"
2 -6 20 6 72 "R"
2 -9 50 6 73 "F"
2 -6 20 6 74 "R"
2 -12 20 6 75 "R"
2 -3 50 6 76 "F"
2 -12 20 6 77 "R"
2 -6 20 6 78 "R"
2 5 50 6 79 "F"
2 -9 40 6 80 "V"
2 4 50 6 81 "F"
2 4 20 6 82 "R"
2 -6 20 6 83 "R"
2 2 20 6 84 "R"
2 -6 20 6 85 "R"
2 1 10 6 86 "A"
2 -12 20 6 87 "R"
2 2 20 6 88 "R"
2 -12 20 6 89 "R"
2 2 20 6 90 "R"
2 -6 20 7 1 "R"
2 2 50 7 2 "F"
2 2 20 7 3 "R"
2 -6 20 7 4 "R"
2 -9 40 7 5 "V"
2 2 20 7 6 "R"
2 -12 20 7 7 "R"
2 -3 50 7 8 "F"
2 -9 50 7 9 "F"
2 4 20 7 10 "R"
2 -6 20 7 11 "R"
2 2 20 7 12 "R"
2 -12 20 7 13 "R"
2 -3 50 7 14 "F"
2 4 20 7 15 "R"
2 2 20 7 16 "R"
2 2 20 7 17 "R"
2 2 20 7 18 "R"
2 -12 20 7 19 "R"
2 -3 50 7 20 "F"
2 2 50 7 21 "F"
2 2 20 7 22 "R"
2 4 20 7 23 "R"
2 -9 50 7 24 "F"
2 4 20 7 25 "R"
2 2 50 7 26 "F"
2 5 20 7 27 "R"
2 -6 20 7 28 "R"
2 4 20 7 29 "R"
2 -6 20 7 30 "R"
2 -15 20 7 31 "R"
2 -6 20 7 32 "R"
2 -12 10 7 33 "A"
2 2 20 7 34 "R"
2 -12 20 7 35 "R"
2 -6 20 7 36 "R"
2 -12 20 7 37 "R"
2 -3 50 7 38 "F"
2 -6 20 7 39 "R"
2 2 50 7 40 "F"
2 -6 20 7 41 "R"
2 1 40 7 42 "V"
2 -15 20 7 43 "R"
2 4 20 7 44 "R"
2 -6 20 7 45 "R"
2 -12 20 7 46 "R"
2 2 20 7 47 "R"
2 2 20 7 48 "R"
2 -6 20 7 49 "R"
2 2 20 7 50 "R"
2 -12 20 7 51 "R"
2 2 50 7 52 "F"
2 2 20 7 53 "R"
2 2 20 7 54 "R"
2 2 20 7 55 "R"
2 2 20 7 56 "R"
2 2 20 7 57 "R"
2 4 20 7 58 "R"
2 -12 20 7 59 "R"
2 2 20 7 60 "R"
2 -12 20 7 61 "R"
2 3 10 7 62 "A"
2 -12 20 7 63 "R"
2 -3 50 7 64 "F"
2 1 10 7 65 "A"
2 2 20 7 66 "R"
2 -6 20 7 67 "R"
2 -3 50 7 68 "F"
2 -6 20 7 69 "R"
2 2 20 7 70 "R"
2 5 20 7 71 "R"
2 4 20 7 72 "R"
2 -12 20 7 73 "R"
2 -6 20 7 74 "R"
2 5 20 7 75 "R"
2 -6 20 7 76 "R"
2 -6 20 7 77 "R"
2 -6 20 7 78 "R"
2 2 50 7 79 "F"
2 2 20 7 80 "R"
2 -6 20 7 81 "R"
2 -12 20 7 82 "R"
2 3 40 7 83 "V"
2 2 20 7 84 "R"
2 -6 20 7 85 "R"
2 -6 10 7 86 "A"
2 -36 50 7 87 "F"
2 -3 40 7 88 "V"
2 -12 20 7 89 "R"
2 -6 20 7 90 "R"
2 -12 20 7 91 "R"
2 2 50 7 92 "F"
2 2 20 7 93 "R"
2 -12 20 7 94 "R"
2 -9 40 7 95 "V"
2 2 20 7 96 "R"
2 -12 20 7 97 "R"
2 2 20 7 98 "R"
2 4 20 7 99 "R"
2 2 20 7 100 "R"
2 5 20 7 101 "R"
2 2 20 7 102 "R"
2 2 20 7 103 "R"
2 -6 20 7 104 "R"
2 2 20 7 105 "R"
2 -6 20 7 106 "R"
2 -6 20 7 107 "R"
2 -6 20 7 108 "R"
2 4 50 7 109 "F"
2 -12 20 7 110 "R"
2 5 50 7 111 "F"
2 -12 20 7 112 "R"
2 3 40 7 113 "V"
2 -15 20 7 114 "R"
2 3 40 7 115 "V"
2 2 20 7 116 "R"
2 -6 20 7 117 "R"
2 3 10 7 118 "A"
2 -15 20 7 119 "R"
2 1 40 7 120 "V"
2 5 20 7 121 "R"
2 1 40 7 122 "V"
2 -6 20 7 123 "R"
2 2 20 7 124 "R"
2 -12 20 7 125 "R"
2 -3 50 7 126 "F"
2 2 20 7 127 "R"
2 -6 20 7 128 "R"
2 -6 20 7 129 "R"
2 -6 10 7 130 "A"
2 4 50 7 131 "F"
2 -3 50 8 1 "F"
2 2 50 8 2 "F"
2 2 20 8 3 "R"
2 -6 20 8 4 "R"
2 -9 50 8 5 "F"
2 2 20 8 6 "R"
2 -12 20 8 7 "R"
2 -3 40 8 8 "V"
2 -9 50 8 9 "F"
2 4 20 8 10 "R"
2 -6 20 8 11 "R"
2 1 10 8 12 "A"
2 -12 20 8 13 "R"
2 -3 50 8 14 "F"
2 4 20 8 15 "R"
2 2 20 8 16 "R"
2 2 20 8 17 "R"
2 2 20 8 18 "R"
2 -9 50 8 19 "F"
2 -3 50 8 20 "F"
2 2 20 8 21 "R"
2 2 20 8 22 "R"
2 4 20 8 23 "R"
2 -12 20 8 24 "R"
2 4 50 8 25 "F"
2 2 20 8 26 "R"
2 12 40 8 27 "V"
2 -3 40 8 28 "V"
2 4 20 8 29 "R"
2 -6 20 8 30 "R"
2 -15 20 8 31 "R"
2 -3 40 8 32 "V"
2 -12 20 8 33 "R"
2 2 50 8 34 "F"
2 -12 20 8 35 "R"
2 -6 20 8 36 "R"
2 -12 10 8 37 "A"
2 -6 20 8 38 "R"
2 -3 50 8 39 "F"
2 1 40 8 40 "V"
2 -6 20 8 41 "R"
2 1 40 8 42 "V"
2 -15 20 8 43 "R"
2 4 20 8 44 "R"
2 -6 20 8 45 "R"
2 -12 20 8 46 "R"
2 2 20 8 47 "R"
2 2 20 8 48 "R"
2 -6 20 8 49 "R"
2 2 50 8 50 "F"
2 -12 20 8 51 "R"
2 2 20 8 52 "R"
2 2 20 8 53 "R"
2 2 20 8 54 "R"
2 1 40 8 55 "V"
2 2 20 8 56 "R"
2 2 20 8 57 "R"
2 4 20 8 58 "R"
2 -12 20 8 59 "R"
2 -240 50 8 60 "F"
2 -12 20 8 61 "R"
2 4 20 8 62 "R"
2 -12 20 8 63 "R"
2 -3 40 8 64 "V"
2 2 20 8 65 "R"
2 2 20 8 66 "R"
2 -6 20 8 67 "R"
2 -6 10 8 68 "A"
2 -6 20 8 69 "R"
2 2 20 8 70 "R"
2 5 20 8 71 "R"
2 4 20 8 72 "R"
2 -12 20 8 73 "R"
2 -6 20 8 74 "R"
2 12 40 8 75 "V"
2 -6 20 8 76 "R"
2 -6 20 8 77 "R"
2 -6 20 8 78 "R"
2 2 50 8 79 "F"
2 2 20 8 80 "R"
2 -6 20 8 81 "R"
2 -12 20 8 82 "R"
2 4 20 8 83 "R"
2 2 20 8 84 "R"
2 -6 20 8 85 "R"
2 -3 50 8 86 "F"
2 -15 20 8 87 "R"
2 -3 40 8 88 "V"
2 -12 20 8 89 "R"
2 -6 20 8 90 "R"
